submissiondate,starttime,endtime,deviceid,subscriberid,simid,devicephonenum,username,duration,caseid,time,association,vehicle,origin,destination,specify_destination,passengers,registration,instanceid,formdef_version,key,time_interval,date,day of the week,day,month,year,city,specify_origin
"Dec 8, 2020 4:25:45 PM","Dec 8, 2020 4:21:14 PM","Dec 8, 2020 4:22:33 PM",864108044213797,651021503198877.0,8926602021531988778f,,user (not yet authenticated),39,,"Dec 9, 2020 11:23:00 AM",Sakoane,Minibus Taxi,Maseru Town Centre,Thamae,,,M 0696,uuid:764b7446-3aff-4e9e-a1ac-9eb088982d22,2012081334,uuid:764b7446-3aff-4e9e-a1ac-9eb088982d22,16:30:00,2020-12-08,Tuesday,8,December,2020,Maseru,
"Dec 8, 2020 4:25:46 PM","Dec 8, 2020 4:24:01 PM","Dec 8, 2020 4:24:43 PM",864108044213797,651021503198877.0,8926602021531988778f,,user (not yet authenticated),27,,"Dec 9, 2020 4:24:00 PM",Sakoane,Minibus Taxi,Maseru Town Centre,Abia,,,RR 326,uuid:d9d576d6-4e8f-458b-ac90-1fb0fe740ff4,2012081334,uuid:d9d576d6-4e8f-458b-ac90-1fb0fe740ff4,16:30:00,2020-12-08,Tuesday,8,December,2020,Maseru,
"Dec 8, 2020 4:28:23 PM","Dec 8, 2020 4:24:37 PM","Dec 8, 2020 4:26:52 PM",860250041128331,651018710656265.0,89266010700106562659,,user (not yet authenticated),56,,"Dec 8, 2020 4:24:00 PM",Thabo Mokoena,4+1 Taxi,Other,Khubetsoana,,,1234,uuid:48877cb3-e7ef-493c-b2b4-65ab1a9229f9,2012081334,uuid:48877cb3-e7ef-493c-b2b4-65ab1a9229f9,16:30:00,2020-12-08,Tuesday,8,December,2020,Maseru,
"Dec 8, 2020 4:54:17 PM","Dec 8, 2020 4:25:18 PM","Dec 8, 2020 4:55:13 PM",862934032393339,651018710080128.0,89266010700100801285,Unknown,user,397,,"Dec 11, 2020 4:54:00 PM",Monomela Steering Committee,4+1 Taxi,Maseru Town Centre,Khubetsoana,,,Aaaa5,uuid:aee003a7-f4b2-48ed-9381-155bfc19012d,2012081334,uuid:aee003a7-f4b2-48ed-9381-155bfc19012d,17:00:00,2020-12-08,Tuesday,8,December,2020,Maseru,
"Dec 8, 2020 4:55:09 PM","Dec 8, 2020 4:55:51 PM","Dec 8, 2020 4:56:14 PM",862934032393339,651018710080128.0,89266010700100801285,Unknown,user,23,,"Dec 8, 2020 5:55:00 PM",Thabo Mokoena,4+1 Taxi,Other,Naleli,,,Ggc64,uuid:c83fabae-1c47-456a-9a7e-074fcb3cc926,2012081334,uuid:c83fabae-1c47-456a-9a7e-074fcb3cc926,17:00:00,2020-12-08,Tuesday,8,December,2020,Maseru,
"Dec 8, 2020 5:01:22 PM","Dec 8, 2020 4:59:56 PM","Dec 8, 2020 5:01:04 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),68,,"Dec 8, 2020 5:00:00 PM",Monomela Steering Committee,4+1 Taxi,Maseru Town Centre,Pita,,,4657,uuid:20db211c-7963-4548-badf-9ae27a26e417,2012081334,uuid:20db211c-7963-4548-badf-9ae27a26e417,17:00:00,2020-12-08,Tuesday,8,December,2020,Maseru,
"Dec 8, 2020 6:23:09 PM","Dec 8, 2020 6:21:42 PM","Dec 8, 2020 6:22:56 PM",355322071526908,651021000337336.0,8926602021003373368,,user,73,,"Dec 8, 2020 6:21:00 PM",Sakoane,4+1 Taxi,Maseru Town Centre,Abia,,,123,uuid:ddd2a4be-fdb3-4216-a244-e649728ccf68,2012081334,uuid:ddd2a4be-fdb3-4216-a244-e649728ccf68,18:30:00,2020-12-08,Tuesday,8,December,2020,Maseru,
"Dec 8, 2020 6:25:46 PM","Dec 8, 2020 6:24:43 PM","Dec 8, 2020 6:25:27 PM",a1deee8647402973,,,,user (not yet authenticated),45,,"Dec 8, 2020 6:24:00 PM",Sakoane,4+1 Taxi,Maseru Town Centre,Lithabaneng,,,A 699,uuid:c00b4ba5-372b-418c-a71c-d5f19be9f9e1,2012081334,uuid:c00b4ba5-372b-418c-a71c-d5f19be9f9e1,18:30:00,2020-12-08,Tuesday,8,December,2020,Maseru,
"Dec 8, 2020 8:02:54 PM","Dec 8, 2020 3:39:36 PM","Dec 8, 2020 8:02:14 PM",83b10983b479ef31,,,,user (not yet authenticated),58,,"Dec 8, 2020 3:39:00 PM",Sakoane,4+1 Taxi,Maseru Town Centre,Pita,,,RA 734,uuid:63530590-5f8b-400c-af09-2b82994b2e88,2012081334,uuid:63530590-5f8b-400c-af09-2b82994b2e88,20:00:00,2020-12-08,Tuesday,8,December,2020,Maseru,
"Dec 8, 2020 8:05:33 PM","Dec 8, 2020 3:35:58 PM","Dec 8, 2020 8:03:55 PM",83b10983b479ef31,,,,user (not yet authenticated),176,,"Dec 8, 2020 2:48:00 PM",Sakoane,Minibus Taxi,Maseru Town Centre,Motimposo,,,L5407,uuid:910672b1-6d8e-40d9-9dd5-9515a6cde5b1,2012081334,uuid:910672b1-6d8e-40d9-9dd5-9515a6cde5b1,20:00:00,2020-12-08,Tuesday,8,December,2020,Maseru,
"Dec 8, 2020 8:05:33 PM","Dec 8, 2020 3:51:22 PM","Dec 8, 2020 8:03:17 PM",83b10983b479ef31,,,,user (not yet authenticated),85,,"Dec 9, 2020 2:50:00 PM",Thabo Mokoena,Minibus Taxi,Maseru Town Centre,Pita,,,L5409,uuid:7752b1d2-46de-4c51-a788-6bc9b41074b6,2012081334,uuid:7752b1d2-46de-4c51-a788-6bc9b41074b6,20:00:00,2020-12-08,Tuesday,8,December,2020,Maseru,
"Dec 8, 2020 8:05:33 PM","Dec 8, 2020 3:54:23 PM","Dec 8, 2020 8:03:40 PM",83b10983b479ef31,,,,user (not yet authenticated),118,,"Dec 9, 2020 10:52:00 AM",Thabo Mokoena,4+1 Taxi,Maseru Town Centre,Abia,,,Ts678,uuid:9386522f-2608-40fa-884b-8d772f799b46,2012081334,uuid:9386522f-2608-40fa-884b-8d772f799b46,20:00:00,2020-12-08,Tuesday,8,December,2020,Maseru,
"Dec 8, 2020 8:05:34 PM","Dec 8, 2020 8:04:07 PM","Dec 8, 2020 8:04:55 PM",83b10983b479ef31,,,,user (not yet authenticated),48,,"Dec 8, 2020 8:04:00 PM",MM,4+1 Taxi,Maseru Town Centre,Thetsane,,,1234,uuid:6a65144a-4eeb-4582-986f-1d269d70edeb,2012081334,uuid:6a65144a-4eeb-4582-986f-1d269d70edeb,20:00:00,2020-12-08,Tuesday,8,December,2020,Maseru,
"Dec 8, 2020 11:29:00 PM","Dec 8, 2020 11:27:06 PM","Dec 8, 2020 11:28:15 PM",869962031952238,651021000346099.0,8926602021003460991,,user (not yet authenticated),69,,"Dec 8, 2020 8:19:00 AM",Thabo Mokoena,4+1 Taxi,Maseru Town Centre,Khubetsoana,,,AAA123,uuid:bac86ffb-2a1c-4c44-b1ba-fce7a9889941,2012082234,uuid:bac86ffb-2a1c-4c44-b1ba-fce7a9889941,23:30:00,2020-12-08,Tuesday,8,December,2020,Maseru,
"Dec 9, 2020 12:15:18 AM","Dec 9, 2020 12:15:24 AM","Dec 9, 2020 12:16:30 AM",862934032393339,651018710080128.0,89266010700100801285,Unknown,user (not yet authenticated),66,,"Dec 9, 2020 12:15:00 AM",Thabo Mokoena,4+1 Taxi,Other,Motimposo,,,Aaa11e,uuid:21b48c40-735a-4ed0-81ff-a51a083eefeb,2012082234,uuid:21b48c40-735a-4ed0-81ff-a51a083eefeb,00:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 12:16:53 AM","Dec 9, 2020 12:17:18 AM","Dec 9, 2020 12:17:55 AM",862934032393339,651018710080128.0,89266010700100801285,Unknown,user (not yet authenticated),37,,"Dec 9, 2020 12:17:00 AM",Monomela Steering Committee,Minibus Taxi,Other,Naleli,,,Hc577,uuid:e6cb5886-cb4b-418b-b2e2-e76713270ade,2012082234,uuid:e6cb5886-cb4b-418b-b2e2-e76713270ade,00:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 12:19:08 AM","Dec 9, 2020 12:18:51 AM","Dec 9, 2020 12:20:17 AM",862934032393339,651018710080128.0,89266010700100801285,Unknown,user (not yet authenticated),38,,"Dec 9, 2020 12:18:00 AM",Sakoane,4+1 Taxi,Other,Tsosane,,,Aaa45,uuid:412f0f50-897a-426c-8bcf-9a86ab28bc36,2012082234,uuid:412f0f50-897a-426c-8bcf-9a86ab28bc36,00:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 7:00:28 AM","Dec 9, 2020 6:59:09 AM","Dec 9, 2020 7:00:24 AM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),75,,"Dec 9, 2020 6:59:00 AM",Not Visible,Minibus Taxi,Other,Tsosane,,,Cf 655,uuid:fa2bf397-5f36-4cea-b99c-4f79359973d4,2012082234,uuid:fa2bf397-5f36-4cea-b99c-4f79359973d4,07:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 7:47:09 AM","Dec 9, 2020 7:35:34 AM","Dec 9, 2020 7:39:26 AM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),232,,"Dec 9, 2020 7:35:00 AM",Not Visible,Minibus Taxi,Other,Abia,,,R 3218,uuid:2ea19b91-fd1f-4e61-b62b-30ecbe2b50c9,2012082234,uuid:2ea19b91-fd1f-4e61-b62b-30ecbe2b50c9,07:45:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 7:47:09 AM","Dec 9, 2020 7:39:35 AM","Dec 9, 2020 7:40:34 AM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),58,,"Dec 9, 2020 7:39:00 AM",Not Visible,Minibus Taxi,Other,Lithabaneng,,,DD 209,uuid:cda18e73-6f0c-4b6f-a783-8cb89d77d9bc,2012082234,uuid:cda18e73-6f0c-4b6f-a783-8cb89d77d9bc,07:45:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 7:47:10 AM","Dec 9, 2020 7:40:48 AM","Dec 9, 2020 7:42:17 AM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),89,,"Dec 9, 2020 7:40:00 AM",Not Visible,Minibus Taxi,Other,Pita,,,AA 478,uuid:6ffdb939-7045-481f-a94d-22d34c7083c5,2012082234,uuid:6ffdb939-7045-481f-a94d-22d34c7083c5,07:45:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 7:47:10 AM","Dec 9, 2020 7:42:26 AM","Dec 9, 2020 7:45:07 AM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),161,,"Dec 9, 2020 7:42:00 AM",Not Visible,Minibus Taxi,Other,Abia,,,E 84 BBC,uuid:5678502f-acc4-433f-b52e-a50d0cbbafea,2012082234,uuid:5678502f-acc4-433f-b52e-a50d0cbbafea,07:45:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 7:53:34 AM","Dec 9, 2020 7:53:45 AM","Dec 9, 2020 7:55:45 AM",351532100113163,651021504312761.0,8926602021543127613,,user (not yet authenticated),120,,"Dec 9, 2020 7:53:00 AM",Not Visible,4+1 Taxi,Maseru Town Centre,Pita,,,FB 179,uuid:ef2f6224-14fb-4109-b59a-a36ba0b41ae3,2012082234,uuid:ef2f6224-14fb-4109-b59a-a36ba0b41ae3,08:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 7:55:17 AM","Dec 9, 2020 7:56:56 AM","Dec 9, 2020 7:57:25 AM",351532100113163,651021504312761.0,8926602021543127613,,user (not yet authenticated),29,,"Dec 9, 2020 7:56:00 AM",Not Visible,4+1 Taxi,Maseru Town Centre,Pita,,,FB 179,uuid:410f9ca9-e23d-4901-949c-0a26b9130248,2012082234,uuid:410f9ca9-e23d-4901-949c-0a26b9130248,08:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 7:58:54 AM","Dec 9, 2020 8:00:10 AM","Dec 9, 2020 8:00:55 AM",351532100113163,651021504312761.0,8926602021543127613,,user (not yet authenticated),45,,"Dec 9, 2020 8:00:00 AM",Not Visible,4+1 Taxi,Maseru Town Centre,Pita,,,FB 179,uuid:0725d8fb-08b2-4ace-ad84-b855d6bfd9f5,2012082234,uuid:0725d8fb-08b2-4ace-ad84-b855d6bfd9f5,08:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 7:59:03 AM","Dec 9, 2020 7:56:22 AM","Dec 9, 2020 7:57:29 AM",860250041128331,651018710656265.0,89266010700106562659,,user (not yet authenticated),67,,"Dec 9, 2020 7:50:00 AM",Monomela Steering Committee,4+1 Taxi,Other,Khubetsoana,,,RS 367,uuid:9912b3da-2d3a-4144-bc97-0dd80f69df0a,2012082234,uuid:9912b3da-2d3a-4144-bc97-0dd80f69df0a,08:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 8:01:05 AM","Dec 9, 2020 8:02:25 AM","Dec 9, 2020 8:03:16 AM",351532100113163,651021504312761.0,8926602021543127613,,user (not yet authenticated),51,,"Dec 9, 2020 8:02:00 AM",Not Visible,4+1 Taxi,Maseru Town Centre,Pita,,,FB 179,uuid:d7eaa856-5497-495e-8147-144c82f83f1d,2012082234,uuid:d7eaa856-5497-495e-8147-144c82f83f1d,08:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 8:01:11 AM","Dec 9, 2020 7:58:45 AM","Dec 9, 2020 7:59:45 AM",860250041128331,651018710656265.0,89266010700106562659,,user (not yet authenticated),60,,"Dec 9, 2020 7:50:00 AM",Monomela Steering Committee,4+1 Taxi,Other,Naleli,,,RR 202,uuid:662f70ca-9f7b-4000-854c-6049234ac0e3,2012082234,uuid:662f70ca-9f7b-4000-854c-6049234ac0e3,08:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 8:03:02 AM","Dec 9, 2020 7:59:58 AM","Dec 9, 2020 8:01:37 AM",860250041128331,651018710656265.0,89266010700106562659,,user (not yet authenticated),73,,"Dec 9, 2020 7:50:00 AM",Monomela Steering Committee,4+1 Taxi,Other,Thetsane,,,RN 734,uuid:cd47dfca-20fc-46f0-8743-d234c8674e5e,2012082234,uuid:cd47dfca-20fc-46f0-8743-d234c8674e5e,08:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 8:12:13 AM","Dec 9, 2020 8:11:47 AM","Dec 9, 2020 8:12:29 AM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),42,,"Dec 9, 2020 8:11:00 AM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,RE 965,uuid:07a39087-3114-49f4-8bb9-0294886d646e,2012082234,uuid:07a39087-3114-49f4-8bb9-0294886d646e,08:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 8:16:57 AM","Dec 9, 2020 8:16:34 AM","Dec 9, 2020 8:17:13 AM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),39,,"Dec 9, 2020 8:16:00 AM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,H 5794,uuid:430e5948-1d62-4f77-b5e4-7430f4450e89,2012082234,uuid:430e5948-1d62-4f77-b5e4-7430f4450e89,08:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 8:17:17 AM","Dec 9, 2020 8:17:55 AM","Dec 9, 2020 8:19:29 AM",351532100113163,651021504312761.0,8926602021543127613,,user (not yet authenticated),94,,"Dec 9, 2020 8:17:00 AM",Not Visible,4+1 Taxi,Maseru Town Centre,Pita,,,RS 265,uuid:89c29851-22a7-4c1c-be46-e29513f55ab1,2012082234,uuid:89c29851-22a7-4c1c-be46-e29513f55ab1,08:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 8:22:02 AM","Dec 9, 2020 8:18:14 AM","Dec 9, 2020 8:19:16 AM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),62,,"Dec 9, 2020 8:18:00 AM",Justice MRTO,Minibus Taxi,Other,Abia,,,RJ 927,uuid:4c87b36f-644f-427f-b9e8-caff9f9be2ee,2012082234,uuid:4c87b36f-644f-427f-b9e8-caff9f9be2ee,08:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 8:24:25 AM","Dec 9, 2020 8:21:38 AM","Dec 9, 2020 8:22:58 AM",860250041128331,651018710656265.0,89266010700106562659,,user (not yet authenticated),81,,"Dec 9, 2020 8:10:00 AM",Not Visible,4+1 Taxi,Other,Tsosane,,,RY 029,uuid:f532ce36-9ebf-42bf-beec-e0173e9c5e55,2012082234,uuid:f532ce36-9ebf-42bf-beec-e0173e9c5e55,08:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 8:48:15 AM","Dec 9, 2020 8:49:26 AM","Dec 9, 2020 8:50:26 AM",351532100113163,651021504312761.0,8926602021543127613,,user (not yet authenticated),60,,"Dec 9, 2020 8:49:00 AM",Not Visible,4+1 Taxi,Maseru Town Centre,Pita,,,MZ 396,uuid:08b8571b-0f6f-4c32-91ae-342bddf166ef,2012082234,uuid:08b8571b-0f6f-4c32-91ae-342bddf166ef,08:45:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 8:52:36 AM","Dec 9, 2020 8:53:58 AM","Dec 9, 2020 8:54:46 AM",351532100113163,651021504312761.0,8926602021543127613,,user (not yet authenticated),47,,"Dec 9, 2020 8:54:00 AM",Not Visible,4+1 Taxi,Maseru Town Centre,Pita,,,A 1272,uuid:fd9ed75a-3799-45de-93e8-8bea09cc132e,2012082234,uuid:fd9ed75a-3799-45de-93e8-8bea09cc132e,09:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 8:54:04 AM","Dec 9, 2020 8:55:36 AM","Dec 9, 2020 8:56:14 AM",351532100113163,651021504312761.0,8926602021543127613,,user (not yet authenticated),37,,"Dec 9, 2020 8:55:00 AM",Not Visible,4+1 Taxi,Maseru Town Centre,Khubetsoana,,,EC 728,uuid:7e2d1096-dec8-45ab-ac30-224d042f9909,2012082234,uuid:7e2d1096-dec8-45ab-ac30-224d042f9909,09:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 9:10:31 AM","Dec 9, 2020 8:27:18 AM","Dec 9, 2020 8:28:44 AM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),87,,"Dec 9, 2020 8:27:00 AM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,RE 965,uuid:1aa42a90-d533-4e3e-abec-b64fab47ec30,2012082234,uuid:1aa42a90-d533-4e3e-abec-b64fab47ec30,09:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 9:10:31 AM","Dec 9, 2020 8:28:49 AM","Dec 9, 2020 8:29:32 AM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),44,,"Dec 9, 2020 8:28:00 AM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,H 5797,uuid:118c99c1-daf5-44a4-b336-70b3a5c61916,2012082234,uuid:118c99c1-daf5-44a4-b336-70b3a5c61916,09:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 9:10:32 AM","Dec 9, 2020 8:29:48 AM","Dec 9, 2020 8:30:27 AM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),39,,"Dec 9, 2020 8:29:00 AM",Justice MRTO,Minibus Taxi,Other,Abia,,,RH 885,uuid:2f4258bc-91ba-4778-9555-be7e019638f1,2012082234,uuid:2f4258bc-91ba-4778-9555-be7e019638f1,09:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 9:10:33 AM","Dec 9, 2020 8:31:11 AM","Dec 9, 2020 8:32:12 AM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),61,,"Dec 9, 2020 8:31:00 AM",Justice MRTO,Minibus Taxi,Other,Leqele,,,A 20 BBC,uuid:deace3a8-9154-4419-ba19-01ac6aa12a15,2012082234,uuid:deace3a8-9154-4419-ba19-01ac6aa12a15,09:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 9:10:34 AM","Dec 9, 2020 8:32:36 AM","Dec 9, 2020 8:33:06 AM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),30,,"Dec 9, 2020 8:32:00 AM",Justice MRTO,Minibus Taxi,Other,Abia,,,A 2164,uuid:23dcf1b2-2af9-4fe9-9712-e93bcc8749c3,2012082234,uuid:23dcf1b2-2af9-4fe9-9712-e93bcc8749c3,09:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 9:10:34 AM","Dec 9, 2020 8:33:28 AM","Dec 9, 2020 8:34:55 AM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),87,,"Dec 9, 2020 8:33:00 AM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,A 16 BBC,uuid:1ac6d5b8-e9ce-4124-ab50-ee4a6cf3b519,2012082234,uuid:1ac6d5b8-e9ce-4124-ab50-ee4a6cf3b519,09:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 9:10:35 AM","Dec 9, 2020 8:35:05 AM","Dec 9, 2020 8:35:38 AM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),33,,"Dec 9, 2020 8:35:00 AM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,1655,uuid:60b20fc1-8afa-4553-9cf2-f11684577da0,2012082234,uuid:60b20fc1-8afa-4553-9cf2-f11684577da0,09:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 9:10:35 AM","Dec 9, 2020 8:35:51 AM","Dec 9, 2020 8:37:13 AM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),82,,"Dec 9, 2020 8:36:00 AM",Justice MRTO,Minibus Taxi,Other,Leqele,,,A 01 BBF,uuid:2838bcc3-7e5d-4b1b-bde5-20d26f02df01,2012082234,uuid:2838bcc3-7e5d-4b1b-bde5-20d26f02df01,09:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 9:10:36 AM","Dec 9, 2020 8:46:18 AM","Dec 9, 2020 8:46:59 AM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),41,,"Dec 9, 2020 8:46:00 AM",Justice MRTO,Minibus Taxi,Other,Abia,,,MZ 331,uuid:fca6de2f-9315-45f0-a520-7e12915b2d7d,2012082234,uuid:fca6de2f-9315-45f0-a520-7e12915b2d7d,09:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 9:10:36 AM","Dec 9, 2020 8:48:21 AM","Dec 9, 2020 8:49:02 AM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),41,,"Dec 9, 2020 8:48:00 AM",Justice MRTO,Minibus Taxi,Other,Leqele,,,A 4896,uuid:0203f22b-8ff7-4f02-b180-951ccbb02a06,2012082234,uuid:0203f22b-8ff7-4f02-b180-951ccbb02a06,09:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 9:10:36 AM","Dec 9, 2020 8:58:42 AM","Dec 9, 2020 8:59:29 AM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),47,,"Dec 9, 2020 8:53:00 AM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,R 8728,uuid:eb923a3a-1cd7-4022-8534-8d50923828ce,2012082234,uuid:eb923a3a-1cd7-4022-8534-8d50923828ce,09:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 9:10:37 AM","Dec 9, 2020 9:01:55 AM","Dec 9, 2020 9:03:02 AM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),67,,"Dec 9, 2020 9:01:00 AM",Justice MRTO,Minibus Taxi,Other,Leqele,,,A 1324,uuid:2a8ee844-a31b-4283-8429-be96c19fcd3a,2012082234,uuid:2a8ee844-a31b-4283-8429-be96c19fcd3a,09:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 9:10:37 AM","Dec 9, 2020 9:03:42 AM","Dec 9, 2020 9:04:30 AM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),48,,"Dec 9, 2020 9:03:00 AM",Justice MRTO,Minibus Taxi,Other,Abia,,,RT 544,uuid:4cef684e-5532-42e4-aa1c-3a4ec85acb41,2012082234,uuid:4cef684e-5532-42e4-aa1c-3a4ec85acb41,09:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 9:15:09 AM","Dec 9, 2020 9:16:35 AM","Dec 9, 2020 9:17:22 AM",351532100113163,651021504312761.0,8926602021543127613,,user (not yet authenticated),47,,"Dec 9, 2020 9:16:00 AM",Not Visible,4+1 Taxi,Maseru Town Centre,Pita,,,J 3222,uuid:ee68892a-ccc9-4d33-8081-3a415ee9fd3d,2012082234,uuid:ee68892a-ccc9-4d33-8081-3a415ee9fd3d,09:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 9:18:38 AM","Dec 9, 2020 9:16:10 AM","Dec 9, 2020 9:18:20 AM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),130,,"Dec 9, 2020 8:59:00 AM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,RN589,uuid:4d40651c-9083-4002-a6d6-c812121aee5a,2012082234,uuid:4d40651c-9083-4002-a6d6-c812121aee5a,09:15:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 9:23:24 AM","Dec 9, 2020 9:19:15 AM","Dec 9, 2020 9:23:17 AM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),243,,"Dec 9, 2020 9:21:00 AM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,M9725,uuid:cbf92fea-7a5d-4c40-9174-206307b24e50,2012082234,uuid:cbf92fea-7a5d-4c40-9174-206307b24e50,09:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 9:25:20 AM","Dec 9, 2020 9:23:43 AM","Dec 9, 2020 9:25:13 AM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),90,,"Dec 9, 2020 9:17:00 AM",Justice MRTO,4+1 Taxi,Maseru Town Centre,Thetsane,,,E7359,uuid:0236f5ee-5d8a-41d3-ae36-6d1925b3a176,2012082234,uuid:0236f5ee-5d8a-41d3-ae36-6d1925b3a176,09:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 9:26:32 AM","Dec 9, 2020 9:25:52 AM","Dec 9, 2020 9:26:26 AM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),34,,"Dec 9, 2020 9:24:00 AM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,MU513,uuid:5e37a6b0-60a3-489b-8a4f-a3143f86a870,2012082234,uuid:5e37a6b0-60a3-489b-8a4f-a3143f86a870,09:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 9:29:32 AM","Dec 9, 2020 9:29:05 AM","Dec 9, 2020 9:29:42 AM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),37,,"Dec 9, 2020 9:29:00 AM",Justice MRTO,4+1 Taxi,Other,Pita,,,M 9012,uuid:ca655f1a-4823-453b-8be1-c2d89d2b2d26,2012082234,uuid:ca655f1a-4823-453b-8be1-c2d89d2b2d26,09:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
